Cod partener,Nr.contract,Adresa partener,Contract start,Stare,Contract end,Cod produs,Tip produs,UM,Valuta,Pret contractat,Pret mediu factura,Cantitate facturat total
3726610,1774,"…. - L EVENTS HALL, CRISAN, SLATINA",9-Jan-2018,Valid,10.01.2021,SGF_269_1100,Marfa,KG,EUR,35.12,26.09,148
40028426,1942,"…. - RO, ALEXANDRU CEL BUN, SUCEAVA",1-Mar-2019,Valid,09.03.2021,SGF_269_1100,Marfa,KG,EUR,37.63,30,44
16895409,1151,"…. - L, NICOLAE BALCESCU, CAMPULUNG",22-Jun-2015,Valid,19.09.2018,SGF_47L_1520,Marfa,KG,EUR,13,12.96,90
28900746,1191,"…. -  MARCO, SAT STOLNICI, STOLNICI",21-Jul-2015,Valid,31.07.2018,SGF_254,Marfa,KG,EUR,32.61,24.73,160
28900746,1263,"…. - ALL, FERDINAND, RAMNICU VALCEA",26-Nov-2015,Valid,30.11.2018,SGF_254,Marfa,KG,EUR,32.61,23.97,242
18872690,683,"…. -  REGELE FERDINAND, CLUJ-NAPOCA",23-Aug-2012,Valid,01.09.2015,SGF_288,Marfa,KG,EUR,32.61,24.63,131
10094860,1156,"…. - IDENT, MUNCITORILOR, SATU MARE",23-Jun-2015,Anulat,30.06.2018,SGF_286_7515,Marfa,KG,EUR,24.64,22,5
24467551,2288,"…. - -TA CONSILIUL EUROPEI, SECTOR1",12-May-2022,Valid,09.05.2025,SGF_269_1100,Marfa,KG,EUR,30.54,27.27,10
36719474,1504,"…. - PUB, C-TIN BRANCUSI, TARGU JIU",18-Nov-2016,Valid,17.11.2022,SGF_29P,Marfa,Cut,EUR,51.05,39,6
36719474,1504,"…. - PUB, C-TIN BRANCUSI, TARGU JIU",18-Nov-2016,Valid,17.11.2022,SGF_288,Marfa,KG,EUR,33.87,23,601
35820011,1618,"…. - CRU, Str. MILITARI, ALBA IULIA",7-Jun-2017,Valid,09.06.2020,SGF_29P,Marfa,Cut,EUR,54.98,44.44,49
35820011,1618,"…. - CRU, Str. MILITARI, ALBA IULIA",7-Jun-2017,Valid,09.06.2020,SGF_29L,Marfa,Cut,EUR,23.56,17.4,2
35820011,1618,"…. - CRU, Str. MILITARI, ALBA IULIA",7-Jun-2017,Valid,09.06.2020,SGF_29N,Marfa,Cut,EUR,23.56,17.4,2
35820011,1618,"…. - CRU, Str. MILITARI, ALBA IULIA",7-Jun-2017,Valid,09.06.2020,SGF_29M,Marfa,Cut,EUR,23.56,17.4,2
3500299,731,"…. - CENTRAL, STR. GARII, SANTIMBRU",4-Dec-2012,Valid,10.11.2017,SGF_288,Marfa,KG,EUR,31.36,21.6,80
3500299,798,"…. - CENTRAL, STR. GARII, SANTIMBRU",18-Apr-2013,Valid,20.03.2016,SGF_288,Marfa,KG,EUR,32.61,21.6,80
3500299,799,"…. - CENTRAL, STR. GARII, SANTIMBRU",18-Apr-2013,Valid,20.03.2016,SGF_288,Marfa,KG,EUR,32.61,21.6,80
3500299,866,"…. - CENTRAL, STR. GARII, SANTIMBRU",3-Sep-2013,Valid,10.08.2016,SGF_288,Marfa,KG,EUR,32.61,21.6,80
3500299,928,"…. - CENTRAL, STR. GARII, SANTIMBRU",12-Mar-2014,Valid,20.02.2017,SGF_288,Marfa,KG,EUR,32.61,21.6,80
3500299,1115,"…. - INT, MIHAI VITEAZU, ALBA IULIA",20-Apr-2015,Valid,20.04.2020,SGF_288,Marfa,KG,EUR,32.61,22.09,71
16329205,2094,"…. - EX SRL - SB100, JUPITER, BACIU",18-Mar-2020,Valid,19.03.2023,SGF_200.002.017,Marfa,KG,EUR,19.9,18.73,68
34612292,1946,"…. - ATHARINA, POARTA SCHEI, BRASOV",19-Mar-2019,Valid,19.03.2022,SGF_29P,Marfa,Cut,EUR,61.26,47.98,22
27235688,2321,"…. -  STEFAN OCTAVIAN IOSIV, TECUCI",14-Jun-2022,Valid,13.06.2025,SGF_269_1100,Marfa,KG,EUR,29.7,25.8,40
42485319,2238,"…. - NTRAL, BETHLEN GABOR, BRADESTI",22-Dec-2021,Draft,20.12.2024,SGF_29P,Marfa,Cut,EUR,0,64.99,1
13238200,1543,"…. - -SEDIU CENTRAL, SCOLII, BRASOV",24-Feb-2017,Valid,28.02.2020,SGF_200.002.017,Marfa,KG,EUR,23.52,20.06,220
39848814,2038,"…. - MENT, T. VLADIMIRESCU, FAGARAS",16-Oct-2019,Valid,19.10.2022,SGF_269_1100,Marfa,KG,EUR,33.87,32.15,8
28056486,566,"…. -  PUB, Bdul Cetatii , TIMISOARA",30-Nov-2011,Valid,01.12.2016,SGF_269_1100,Marfa,KG,EUR,32.61,22.68,96
43318238,2283.1,"…. - L - CAFENEA, VICTORIEI, NADLAC",9-May-2022,Valid,08.05.2025,SGF_269_1100,Marfa,KG,EUR,28.86,25.77,6
37345599,1665,"…. - CT DE LUCRU, DALIEI, TIMISOARA",2-Aug-2017,Valid,09.08.2020,SGF_288,Marfa,KG,EUR,31.36,23.99,13
44108137,2202,"…. - VARDUL NICOLAE BALCESCU, BUZAU",9-Jun-2021,Valid,08.06.2026,SGF_269_1100,Marfa,KG,EUR,30.11,25.46,3
40229918,2193,"…. - R.L - SULINA, STRADA 1, SULINA",21-Apr-2021,Valid,20.04.2026,SGF_269_1100,Marfa,KG,EUR,31.05,27,12
40229918,2193.1,"…. - NGHETATA, PRINCIPALA, SENDRENI",9-Aug-2022,Draft,09.08.2025,SGF_269_1100,Marfa,KG,EUR,31.05,27.83,2
37372607,2334,"…. - ORIEI, BISERICA AMZEI, SECTOR3",14-Jul-2022,Valid,19.07.2025,SGF_269_1100,Marfa,KG,EUR,28,26.61,13
27388967,1837,"…. -  PLAN B, SPIRU HARET, BISTRITA",19-May-2022,Valid,*,SGF_28X_7510,Marfa,KG,EUR,40.14,27.6,"1,616.00"
27388967,1837,"…. -  PLAN B, SPIRU HARET, BISTRITA",19-May-2022,Valid,*,SGF_269_1100,Marfa,KG,EUR,26.88,21.68,798
27388967,1837.1,"…. - - BAR LAMA, FLORILOR, BISTRITA",16-Jul-2018,Valid,11.04.2023,SGF_2V1_1990,Marfa,KG,EUR,18.82,16.16,125
29546281,615,"…. - CRIMS, STR. DROPIEI, TIMISOARA",12-Mar-2012,Valid,10.02.2016,SGF_288,Marfa,KG,EUR,32.61,23.49,57
29546281,1195,"…. - CRIMS, STR. DROPIEI, TIMISOARA",11-Aug-2015,Valid,19.08.2018,SGF_286_7515,Marfa,KG,EUR,25.76,18.62,13
29546281,1195.1,"…. - sal Averescu, nr 70, TIMISOARA",26-Apr-2018,Valid,30.04.2021,SGF_288,Marfa,KG,EUR,31.36,24,2
30177145,684,"…. - VONURI, AVIATOR OLTEANU, SEBES",26-Jun-2012,Valid,01.06.2015,SGF_288,Marfa,KG,EUR,32.61,24.55,79
30279765,1860,"…. - RAL, SOSEAUA UNIRII, BALOTESTI",5-Jun-2018,Valid,30.05.2021,SGF_29P,Marfa,Cut,EUR,54.98,39,3
30745130,1042,"…. - ENTRAL, SIMION BARNUTIU, ZALAU",5-Nov-2014,Valid,05.11.2017,SGF_288,Marfa,KG,EUR,32.61,17.74,4
15493519,2425,"…. - EFAN CEL MARE SI SFANT, HARLAU",28-Sep-2023,Valid,19.09.2026,SGF_2V1_1990,Marfa,KG,EUR,18,18,22
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,SGF_269_1100,Marfa,KG,EUR,32.61,23.23,480
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TAL21,Marfa,BUC,EUR,10.31,9.25,6
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TBLA21,Marfa,BUC,EUR,10.31,9.66,6
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TCWP21,Marfa,BUC,EUR,10.31,9.4,4
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TF21,Marfa,BUC,EUR,10.31,9.76,2
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TL21,Marfa,BUC,EUR,10.31,9.4,6
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TV21,Marfa,BUC,EUR,10.31,9.4,10
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TI21,Marfa,BUC,EUR,10.31,8.97,2
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TJAP21,Marfa,BUC,EUR,10.31,9.31,5
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TQ21,Marfa,BUC,EUR,10.31,9.4,6
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TK21,Marfa,BUC,EUR,10.31,8.97,2
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TLEM21,Marfa,BUC,EUR,10.31,8.97,2
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TPAS21,Marfa,BUC,EUR,10.31,9.4,6
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TPWT21,Marfa,BUC,EUR,10.31,8.97,3
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TPEP21,Marfa,BUC,EUR,10.31,9.61,29
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TRB21,Marfa,BUC,EUR,10.31,9.49,26
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TROO21,Marfa,BUC,EUR,10.31,9.4,4
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TRSB21,Marfa,BUC,EUR,10.31,9.5,3
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TN21,Marfa,BUC,EUR,10.31,8.97,1
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TSK21,Marfa,BUC,EUR,10.31,9.33,7
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,BRO_TVAN21,Marfa,BUC,EUR,10.31,9.25,3
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,SGF_200.002.017,Marfa,KG,EUR,19.25,19.25,7
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,SGF_Z300,Marfa,KG,EUR,1.16,1.16,504
34776562,1832,"…. - IATA LUCIAN BLAGA, CLUJ NAPOCA",30-Mar-2018,Valid,31.03.2023,SGF_Z100,Marfa,SET,EUR,0.62,0.6,60
34005037,1645,"…. - CAFFE, LUCIAN BLAGA, SATU MARE",30-Jun-2017,Valid,30.06.2020,SGF_2V1_1990,Marfa,KG,EUR,21.32,16.08,48
34005037,1645,"…. - CAFFE, LUCIAN BLAGA, SATU MARE",30-Jun-2017,Valid,30.06.2020,SGF_286_7515,Marfa,KG,EUR,25.76,21.94,68
30358052,700,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",21-Aug-2012,Valid,01.08.2015,SGF_288,Marfa,KG,EUR,32.61,21.83,166
30358052,921,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",6-Mar-2014,Valid,10.02.2017,SGF_29P,Marfa,Cut,EUR,54.98,40.24,61
30358052,921,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",6-Mar-2014,Valid,10.02.2017,SGF_29L,Marfa,Cut,EUR,20.29,14.61,1
30358052,921,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",6-Mar-2014,Valid,10.02.2017,SGF_29N,Marfa,Cut,EUR,20.29,14.61,1
30358052,921,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",6-Mar-2014,Valid,10.02.2017,SGF_29M,Marfa,Cut,EUR,20.29,14.61,1
30358052,921,"…. - J, PIATA MUZEULUI, CLUJ-NAPOCA",6-Mar-2014,Valid,10.02.2017,SGF_288,Marfa,KG,EUR,32.61,21.83,166
26873637,1933.1,"…. - FE, Piata Victoriei, TIMISOARA",20-Feb-2019,Valid,19.02.2023,SGF_288,Marfa,KG,EUR,31.36,24.23,162
41449890,2356,"…. - S.R.L - CSIKI, COVACI, SECTOR5",7-Oct-2022,Draft,09.10.2025,SGF_269_1100,Marfa,KG,EUR,29,28.5,6
25613698,1254,"…. -  STR PETRU RARES, TARGU FRUMOS",10-Nov-2015,Valid,09.11.2018,SGF_269_1100,Marfa,KG,EUR,33.87,26,4
25613698,1312,"…. - EEN, PETRU RARES, TARGU FRUMOS",15-Mar-2016,Valid,09.03.2019,SGF_28X_7510,Marfa,KG,EUR,36.38,27.26,38
25613698,1312,"…. - EEN, PETRU RARES, TARGU FRUMOS",15-Mar-2016,Valid,09.03.2019,SGF_29P,Marfa,Cut,EUR,54.98,39,5
25613698,1312,"…. - EEN, PETRU RARES, TARGU FRUMOS",15-Mar-2016,Valid,09.03.2019,SGF_288,Marfa,KG,EUR,31.36,22.7,34
43187566,2164,"…. - DE LUCRU, 13 DECEMBRIE, BRASOV",26-Nov-2020,Valid,30.11.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,35.12,28,4
28989248,627,"…. - OARA, STR. SILISTRA, TIMISOARA",26-Mar-2012,Valid,09.11.2017,SGF_288,Marfa,KG,EUR,32.61,22.4,478
28989248,715,"…. - OARA, STR. SILISTRA, TIMISOARA",1-Nov-2012,Valid,01.10.2015,SGF_288,Marfa,KG,EUR,32.61,22.4,478
28989248,1750,"…. - OARA, STR. SILISTRA, TIMISOARA",23-Nov-2017,Valid,19.11.2020,SGF_29P,Marfa,Cut,EUR,54.98,45.98,37
28989248,1750,"…. - OARA, STR. SILISTRA, TIMISOARA",23-Nov-2017,Valid,19.11.2020,SGF_288,Marfa,KG,EUR,32.61,22.4,478
33036515,2392,"…. - SIUNEA MARIA, PRINCIPALA, URIU",6-Mar-2023,Draft,09.03.2026,SGF_269_1100,Marfa,KG,EUR,33.8,33.87,6
32111864,1338,"…. - ONE, LIVIU REBREANU, TIMISOARA",13-Apr-2016,Valid,13.04.2019,SGF_29P,Marfa,Cut,EUR,54.98,43.36,53
32111864,1507,"…. - , ALEEA STUDENTILOR, TIMISOARA",5-Dec-2016,Valid,09.12.2019,SGF_29P,Marfa,Cut,EUR,54.98,39.34,45
5771359,892,"…. - Y POINT, ALEEA BORCEA, SECTOR1",21-Oct-2013,Valid,10.10.2016,SGF_269_1100,Marfa,KG,EUR,38.89,29.66,453
5771359,892,"…. - Y POINT, ALEEA BORCEA, SECTOR1",21-Oct-2013,Valid,10.10.2016,SGF_288,Marfa,KG,EUR,35.12,27.63,283
1624827,943,"…. -  ADRIAN, DROBETA TURNU SEVERIN",10-May-2014,Valid,10.05.2017,SGF_288,Marfa,KG,EUR,33.87,25.71,118
1624827,1763,"…. -  ADRIAN, DROBETA TURNU SEVERIN",12-Dec-2017,Valid,11.12.2023,SGF_29P,Marfa,Cut,EUR,54.98,40.9,81
34660699,1444,"…. - ANSILVANIA, CASTELULUI, BRASOV",24-Aug-2016,Anulat,09.08.2019,SGF_288,Marfa,KG,EUR,33.87,24.8,5
45317735,2239,"…. -  PETOFI SANDOR, MIERCUREA CIUC",4-Jan-2022,Draft,03.01.2025,SGF_254,Marfa,KG,EUR,33.87,31.38,35
5147119,382,"…. - AURANT DAGI, PRINCIPALA, ZETEA",28-Jul-2010,Valid,02.07.2013,SGF_288,Marfa,KG,EUR,33.87,26.75,131
6838422,1581,"…. - SEDIU CENTRAL, SCOLII, FAGARAS",21-Apr-2017,Valid,09.04.2020,SGF_288,Marfa,KG,EUR,31.36,24,5
29648168,1590,"…. -  CAFE, PIATA ROMANA, SAT AGRIS",26-Apr-2017,Valid,01.02.2018,SGF_286_7515,Marfa,KG,EUR,25.76,19.48,122
7974147,1088,"…. -  POPAS RUSTIC, -DN 57, ORAVITA",9-Feb-2015,Valid,09.02.2021,SGF_288,Marfa,KG,EUR,32.61,22.79,340
7974147,1089,"…. - RL  - CAFE BAR, DN 57, ORAVITA",9-Feb-2015,Valid,10.03.2018,SGF_288,Marfa,KG,EUR,32.61,23.11,216
29442710,1078,"…. - R LE EVENIMENTE, EUROPA, RECEA",17-Dec-2014,Valid,20.12.2017,SGF_286_7515,Marfa,KG,EUR,28,24,2
36801638,1526,"…. - RESTAURANT, AXENTE SEVER, DEVA",27-Jan-2017,Valid,31.01.2020,SGF_29P,Marfa,Cut,EUR,54.98,39,15
36801638,1526,"…. - RESTAURANT, AXENTE SEVER, DEVA",27-Jan-2017,Valid,31.01.2020,SGF_288,Marfa,KG,EUR,1.25,24,32
23121664,775,"…. - , P-TA TEATRULUI , TARGU-MURES",27-Feb-2013,Valid,30.11.2018,SGF_28X_7510,Marfa,KG,EUR,37.63,22.54,708
23121664,775,"…. - , P-TA TEATRULUI , TARGU-MURES",27-Feb-2013,Valid,30.11.2018,#N/A,#N/A,KG,EUR,9.5,9.5,4
23121664,775,"…. - , P-TA TEATRULUI , TARGU-MURES",27-Feb-2013,Valid,30.11.2018,SGF_70G,Marfa,Cut,EUR,8.95,8.99,36
23121664,775,"…. - , P-TA TEATRULUI , TARGU-MURES",27-Feb-2013,Valid,30.11.2018,#N/A,#N/A,KG,EUR,9,9,13
23121664,1805,"…. - , P-TA TEATRULUI , TARGU-MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,21.79,211
23121664,1805,"…. - , P-TA TEATRULUI , TARGU-MURES",21-Feb-2018,Valid,28.02.2023,MZB_FRUITY BLEND,Marfa,KG,EUR,25.75,23.52,217.5
23121664,1805,"…. - , P-TA TEATRULUI , TARGU-MURES",21-Feb-2018,Valid,28.02.2023,SGF_200.002.017,Marfa,KG,EUR,25.51,22.22,228
7897826,1281,"…. - NTRAL, SIDERURGISTILOR, GALATI",26-Jan-2016,Valid,31.01.2019,SGF_269_1100,Marfa,KG,EUR,33.87,24,6
12279910,976,"…. - MIHAIL KOGALNICEANU, TIMISOARA",2-Jul-2014,Valid,02.07.2017,SGF_288,Marfa,KG,EUR,32.61,22.67,12
12279910,1387,"…. - MIHAIL KOGALNICEANU, TIMISOARA",26-May-2016,Valid,31.05.2019,SGF_288,Marfa,KG,,30.11,24.11,38
32957910,1093,"…. -  - REHAB, PIEZISA, CLUJ NAPOCA",3-Feb-2015,Valid,10.02.2018,SGF_269_1100,Marfa,KG,EUR,33.87,25.22,12
17991870,1153,"…. -  VINCI, PANAIT MOSOIA, CRAIOVA",22-Jun-2015,Valid,30.06.2018,SGF_269_1100,Marfa,KG,EUR,31.36,24.18,49
15943559,854,"…. - C. 5, ET. 10, AP. 216, SECTOR1",31-Jul-2013,Valid,01.07.2016,SGF_288,Marfa,KG,EUR,33.87,25.64,28
6478153,738,"…. - R. ALEXANDRU BALASANU, SECTOR1",19-Dec-2012,Valid,01.12.2015,SGF_288,Marfa,KG,EUR,32.61,24.08,26
8065242,2112,"…. - DIU CENTRAL, PRINCIPALA, VLAHA",25-Jun-2020,Valid,30.06.2024,SGF_29P,Marfa,Cut,EUR,54.98,43.46,52
8065242,2112,"…. - DIU CENTRAL, PRINCIPALA, VLAHA",25-Jun-2020,Valid,30.06.2024,SGF_254,Marfa,KG,EUR,33.87,28.11,197
15908250,730,"…. - AK, STR. MIHAI EMINESCU , VAMA",23-Nov-2012,Valid,01.11.2017,SGF_288,Marfa,KG,EUR,32.61,23.53,30
17083221,777,"…. - NEA ALESIA, STR. GELU , GHERLA",1-Mar-2013,Valid,01.02.2016,SGF_288,Marfa,KG,EUR,32.61,24.5,24
35896176,1428,"…. - ELIU COPOSU, SIGHETU MARMATIEI",15-Jul-2016,Valid,31.12.2019,MON_BCES65_,Marfa,BUC,EUR,13,13.11,231
41409909,2030,"…. - L - STORY, KAFKA MARGIT, CAREI",26-Sep-2019,Valid,30.09.2022,SGF_28X_7510,Marfa,KG,EUR,38.89,29.56,28
14500766,1506,"…. - OMPLEX POTCOAVA DE AUR, GALATI",25-Nov-2016,Valid,30.11.2019,SGF_29P,Marfa,Cut,EUR,64.14,46.28,5
14500766,1506,"…. - OMPLEX POTCOAVA DE AUR, GALATI",25-Nov-2016,Valid,30.11.2019,SGF_288,Marfa,KG,EUR,31.36,24,30
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,LSM_M7A,Obiecte inventar,BUC,EUR,80,89,2
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,SGF_29P,Marfa,Cut,EUR,54.98,44.66,62
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,SGF_358,Marfa,Cut,EUR,16.5,16,4
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,SGF_29L,Marfa,Cut,EUR,20.29,15.05,4
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,SGF_29N,Marfa,Cut,EUR,20.29,14.92,8
25287850,1162,"…. -  MIKO, CLINICILOR, CLUJ NAPOCA",25-Jun-2015,Valid,01.07.2018,SGF_29M,Marfa,Cut,EUR,20.29,14,1
33090557,1598,"…. - CHICO, NICOLA TONITZA, SECTOR3",27-Apr-2017,Valid,30.06.2018,SGF_29P,Marfa,Cut,EUR,54.98,39,14
33090557,1598,"…. - CHICO, NICOLA TONITZA, SECTOR3",27-Apr-2017,Valid,30.06.2018,SGF_358,Marfa,Cut,EUR,16.5,15,3
33090557,1598,"…. - CHICO, NICOLA TONITZA, SECTOR3",27-Apr-2017,Valid,30.06.2018,LSM_207140A,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,925,868.76,1
22452090,865,"…. - , P-TA IULIU MANIU, ALBA-IULIA",29-Aug-2013,Valid,01.08.2016,SGF_269_1100,Marfa,KG,EUR,32.61,22.66,35
22452090,929,"…. - , P-TA IULIU MANIU, ALBA-IULIA",12-Mar-2014,Valid,20.02.2017,SGF_269_1100,Marfa,KG,EUR,32.61,22.66,35
22452090,929,"…. - , P-TA IULIU MANIU, ALBA-IULIA",12-Mar-2014,Valid,20.02.2017,SGF_288,Marfa,KG,EUR,32.61,24.51,6
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_29P,Marfa,Cut,EUR,54.98,39.52,164
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_358,Marfa,Cut,EUR,16.5,15.5,12
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_29L,Marfa,Cut,EUR,20.29,17.4,2
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_29N,Marfa,Cut,EUR,20.29,17.4,2
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_29M,Marfa,Cut,EUR,20.29,17.4,2
33309291,1471,"…. - EVENTS, B-DUL MARASTI, SECTOR1",29-Sep-2016,Valid,29.09.2021,SGF_288,Marfa,KG,EUR,31.36,24,24
33309291,1571,"…. - EVENTS, B-DUL MARASTI, SECTOR1",31-Mar-2017,Valid,30.03.2020,SGF_29P,Marfa,Cut,EUR,54.98,39.52,164
33309291,1571,"…. - EVENTS, B-DUL MARASTI, SECTOR1",31-Mar-2017,Valid,30.03.2020,SGF_358,Marfa,Cut,EUR,16.5,15.5,12
33309291,1571,"…. - EVENTS, B-DUL MARASTI, SECTOR1",31-Mar-2017,Valid,30.03.2020,SGF_29L,Marfa,Cut,EUR,20.29,17.4,2
33309291,1571,"…. - EVENTS, B-DUL MARASTI, SECTOR1",31-Mar-2017,Valid,30.03.2020,SGF_29N,Marfa,Cut,EUR,20.29,17.4,2
33309291,1571,"…. - EVENTS, B-DUL MARASTI, SECTOR1",31-Mar-2017,Valid,30.03.2020,SGF_29M,Marfa,Cut,EUR,20.29,17.4,2
37046740,1649,"…. - O, Piata Libertatii, SATU MARE",4-Jul-2017,Valid,09.07.2020,SGF_200.002.017,Marfa,KG,RON,29.12,23.6,5
2399235,302,"…. - CAFÉ, STR. REPUBLICII , ORADEA",30-Mar-2010,Valid,01.04.2011,SGF_269_1100,Marfa,KG,EUR,32.61,22.07,70
38231975,1878,"…. - A, SIPOTUL FANTANILOR, SECTOR1",23-Jul-2018,Valid,31.07.2021,SGF_288,Marfa,KG,EUR,31.36,24,17
38231975,1878,"…. - A, SIPOTUL FANTANILOR, SECTOR1",23-Jul-2018,Valid,31.07.2021,SGF_86F_2850,Marfa,BUC,EUR,7.1,7.1,9
46076210,2376,"…. -  DELETE, FABRICII, CLUJ NAPOCA",27-Dec-2022,Draft,31.12.2025,SGF_269_1100,Marfa,KG,EUR,33,33,2
4339914,211,"…. - L, CALEA BUCURESTILOR, OTOPENI",6-Nov-2009,Valid,06.11.2009,SGF_271,Marfa,KG,EUR,26.97,21.55,"2,899.00"
22026486,2032,"…. - M PUB, VANATORILOR, GHEORGHENI",3-Oct-2019,Valid,09.10.2022,SGF_288,Marfa,KG,EUR,33.87,26.6,40
7301370,619,"…. - RO CLUJ, LOMBULUI, CLUJ NAPOCA",2-Feb-2012,Valid,10.02.2015,SGF_29P,Marfa,Cut,EUR,54.98,40.73,10
7301370,619,"…. - RO CLUJ, LOMBULUI, CLUJ NAPOCA",2-Feb-2012,Valid,10.02.2015,SGF_29L,Marfa,Cut,EUR,20.29,14.62,1
7301370,619,"…. - RO CLUJ, LOMBULUI, CLUJ NAPOCA",2-Feb-2012,Valid,10.02.2015,SGF_29M,Marfa,Cut,EUR,20.29,14.62,2
7301370,619,"…. - RO CLUJ, LOMBULUI, CLUJ NAPOCA",2-Feb-2012,Valid,10.02.2015,SGF_288,Marfa,KG,EUR,32.61,23.23,98
7301370,1716,"…. -  ARMONIA, PRINCIPALA, NADASELU",18-Oct-2017,Anulat,19.10.2020,SGF_288,Marfa,KG,EUR,30.11,24.7,126
35542152,1325,"…. - EVOZI, MIHAI VITEAZUL, RADAUTI",29-Mar-2016,Valid,19.03.2023,SGF_269_1100,Marfa,KG,EUR,29,22.89,228
35542152,1325,"…. - EVOZI, MIHAI VITEAZUL, RADAUTI",29-Mar-2016,Valid,19.03.2023,SGF_288,Marfa,KG,EUR,31.36,17.68,38
33482402,1063,"…. - FE, TIMOTEI CIPARIU, TIMISOARA",5-Dec-2014,Valid,10.12.2016,SGF_288,Marfa,KG,EUR,32.61,23.07,18
